"#1;;;;;;;;;;;;;;;;;;;;";;;;;;;;;;;;;;;;;;;;
"#20 profiles with 4.3 to 5.0 MWh/a. Source: Hochschule für Technik und Wirtschaft HTW Berlin: ""Repräsentative elektrische Lastprofile für Einfamilienhäuser in Deutschland auf 1-seküdiger Datenbasis"", Datensatz, Berlin, 2015. - DOI 10.13140/RG.2.1.5112.0080";;;;;;;;;;;;;;;;;;;;
"double default(8760,21);;;;;;;;;;;;;;;;;;;;";;;;;;;;;;;;;;;;;;;;
75600;320.983;799.950;748.483;259.217;542.250;374.400;722.300;180.750;548.967;734.833;224.533;289.667;455.450;300.550;660.433;1020.383;647.017;619.317;1174.383;560.333
79200;206.767;418.000;1170.117;245.967;487.150;426.550;662.450;231.450;513.150;435.783;149.583;191.833;406.717;341.667;564.983;641.917;185.467;612.867;1001.850;363.567
82800;209.867;306.367;1214.750;261.783;264.133;279.833;633.833;168.100;453.033;902.683;140.250;217.317;447.800;299.000;306.000;546.400;261.733;571.133;503.150;295.483
86400;205.817;351.683;313.767;211.533;221.033;253.167;349.567;171.483;548.450;328.583;146.283;160.733;414.783;302.783;328.533;544.283;185.367;566.833;369.567;272.950
90000;226.667;302.750;85.583;252.533;226.717;309.733;641.717;222.900;476.617;215.850;145.483;181.050;387.933;342.500;448.900;530.917;220.200;520.183;346.650;319.883
93600;219.017;296.883;81.083;221.283;216.950;331.567;327.083;178.850;485.517;161.850;139.567;181.833;344.267;312.600;320.250;529.583;208.417;522.317;295.633;259.217
97200;277.683;349.400;81.583;259.183;229.883;295.367;185.517;179.783;479.717;137.100;164.350;142.450;316.733;344.450;437.767;534.350;503.117;514.467;385.267;308.800
100800;287.983;334.617;53.283;266.317;223.750;326.300;214.617;225.150;558.400;184.883;166.417;181.767;305.983;299.200;752.717;553.200;259.800;703.133;388.317;250.033
104400;269.550;402.800;148.117;269.250;327.900;286.783;259.117;191.450;602.183;145.250;180.733;175.900;307.517;392.717;466.217;526.533;211.400;625.617;504.967;336.133
108000;321.167;744.367;160.350;234.233;465.617;324.333;288.950;158.600;831.783;169.967;1231.400;202.917;340.417;336.533;649.667;579.733;1167.550;986.217;369.567;266.083
111600;338.767;515.300;686.417;221.617;289.967;395.800;1484.167;212.883;1420.600;531.217;1235.183;198.417;800.450;289.150;2242.133;574.683;1108.067;939.767;459.683;528.383
115200;293.383;340.550;1815.467;232.700;478.783;524.667;1212.217;170.433;1158.217;335.450;2977.917;294.817;885.017;338.167;1464.767;1179.733;563.767;1303.367;1072.150;383.600
118800;300.683;346.117;736.117;213.000;428.033;1963.333;492.183;161.033;637.800;913.250;1364.450;550.100;563.633;301.750;1371.317;947.883;809.950;1499.017;627.950;380.833
122400;264.267;371.183;732.917;247.583;949.883;1940.317;503.200;203.333;832.133;995.950;1393.450;1820.233;476.483;298.583;1034.483;2010.350;1134.350;936.667;608.783;281.217
126000;653.533;379.783;459.083;219.650;673.250;550.017;473.683;164.300;488.733;799.283;315.933;643.500;602.550;310.083;595.683;848.983;1778.583;958.283;371.133;382.750
129600;951.617;344.867;449.433;305.283;917.483;481.150;289.167;656.800;1163.067;786.667;291.550;710.150;530.900;302.233;614.250;703.300;890.217;1064.683;292.333;303.300
133200;763.817;596.267;1152.050;786.300;1183.883;1776.783;693.683;2636.467;759.833;569.550;309.167;772.583;2277.950;294.967;506.450;638.867;3386.883;860.733;271.750;287.600
136800;886.433;1264.883;1784.800;473.617;760.700;2266.600;676.483;1528.250;1826.650;579.083;519.683;890.183;1940.333;290.100;809.600;648.633;816.883;821.150;797.617;557.217
140400;808.967;1716.683;1091.317;617.817;575.450;898.083;1618.267;3276.233;2808.583;654.583;673.900;1228.517;1014.483;323.800;1029.233;538.867;714.883;1110.700;656.333;845.567
144000;924.433;1188.650;516.817;1161.917;289.717;664.633;874.717;2926.900;2029.283;673.783;822.217;1018.517;1337.017;333.183;1011.933;336.067;970.100;1204.417;1665.033;1806.483
147600;933.100;2059.717;668.617;724.933;614.100;703.767;1726.100;4009.700;2651.883;1272.817;1394.350;1651.517;1998.317;324.733;876.800;339.533;1628.617;1920.717;1941.417;1837.183
151200;963.250;1514.983;890.600;795.800;1430.317;573.933;1894.733;3773.000;2276.167;1511.983;1250.200;657.683;1678.117;317.400;857.167;319.100;1656.117;994.467;842.467;783.417
154800;940.117;869.433;1331.517;866.100;620.450;348.083;1386.083;921.917;597.067;733.517;615.083;628.717;1003.933;306.117;797.483;356.867;634.517;909.200;522.550;693.133
158400;806.333;928.817;474.850;643.350;588.617;362.467;1110.867;603.283;364.517;700.933;489.567;506.933;774.983;305.433;633.983;304.617;1117.350;819.633;397.283;527.350
162000;458.817;421.017;483.833;598.300;554.367;1993.950;1157.733;478.967;199.133;693.117;335.117;244.383;734.417;302.450;255.333;365.167;351.900;872.133;370.500;526.500
165600;240.733;323.600;530.100;468.633;431.867;372.417;389.867;405.000;245.933;506.583;145.983;198.283;548.383;313.850;341.750;221.283;204.717;614.233;391.483;401.000
169200;205.200;308.067;547.467;327.933;211.850;353.717;279.417;382.550;499.983;631.783;148.750;188.067;486.450;294.317;285.400;219.433;251.267;621.717;303.517;256.800
172800;243.883;341.867;489.783;386.433;225.367;258.550;210.400;452.317;446.050;608.400;135.100;173.867;501.067;381.583;356.817;211.200;423.667;652.050;640.683;246.750
176400;180.967;270.383;137.117;346.033;216.367;307.550;209.833;414.633;472.017;776.400;161.133;148.283;401.500;367.633;272.833;316.967;245.333;574.483;283.783;276.317
180000;244.917;316.450;91.983;314.267;217.350;347.483;269.617;397.700;454.083;174.033;152.833;184.067;362.983;359.000;425.567;449.100;182.517;541.083;441.583;236.700
183600;240.200;332.233;90.567;265.117;230.583;301.650;230.117;453.500;501.233;150.783;152.517;148.050;337.117;335.783;263.117;514.117;236.950;537.350;268.717;259.600
187200;276.783;301.583;91.283;284.933;220.150;296.900;199.583;418.383;507.167;169.817;179.050;186.533;311.083;326.767;421.417;578.117;206.483;550.983;306.617;253.533
190800;244.000;346.900;169.783;275.900;242.000;326.867;270.000;412.367;972.517;174.417;183.600;151.017;321.917;317.650;360.783;538.050;548.267;558.633;458.817;280.983
194400;269.783;1157.317;150.767;830.067;219.267;422.683;291.083;714.533;687.233;145.933;1240.983;209.033;318.650;315.850;655.583;657.517;299.133;860.517;317.250;272.100
198000;422.883;867.933;130.533;550.900;379.433;3320.767;800.717;2285.167;561.967;343.917;461.300;710.167;1113.600;305.217;1492.350;554.050;1831.367;612.050;300.050;565.983
201600;407.817;375.400;382.583;447.300;553.183;1357.067;880.550;1981.067;593.800;1047.700;498.950;3374.183;468.417;303.300;911.467;612.683;836.167;700.183;791.833;524.567
205200;1102.633;455.200;1470.817;1682.900;271.850;437.483;1210.417;1639.217;1045.167;606.633;665.883;2045.883;474.250;304.533;1142.433;596.300;983.517;1378.317;1022.467;538.017
208800;901.700;910.583;1465.433;875.583;1796.617;401.033;379.433;899.867;831.250;2987.683;821.400;3401.700;1883.233;299.133;557.767;610.583;1086.900;795.100;594.017;403.967
212400;761.617;937.550;1054.483;474.667;418.167;375.533;929.250;464.567;687.483;1295.717;856.450;861.300;1640.583;325.733;797.983;628.750;1481.217;714.383;654.667;305.367
216000;499.450;797.467;538.317;735.450;327.083;1513.383;631.250;686.983;611.517;870.117;561.317;534.867;1534.100;307.950;750.700;630.917;1375.767;775.000;2044.733;297.967
219600;526.700;635.950;575.250;842.917;319.283;1991.933;849.667;777.700;678.683;735.650;170.583;499.433;2823.483;324.400;847.250;604.900;768.883;918.633;1118.067;430.150
223200;597.183;1470.000;506.267;1296.950;444.550;1155.433;349.200;1307.517;527.167;712.150;176.433;1678.467;1354.733;288.683;989.483;661.033;919.183;1141.317;1136.300;729.033
226800;687.767;1056.067;834.483;1788.900;882.833;901.400;414.883;1762.617;621.583;1051.750;204.983;1223.717;892.383;381.000;1036.717;1190.250;3039.733;1125.267;1299.433;1342.433
230400;741.717;947.083;821.817;741.917;1535.733;942.650;2657.983;2599.500;663.683;953.150;242.317;1547.300;1359.217;293.833;835.067;2046.917;3058.333;980.333;1258.483;2401.017
234000;835.733;979.100;1468.083;857.767;2193.417;1022.000;1178.583;1831.300;648.583;1951.783;470.283;782.217;929.950;309.100;579.750;2797.317;1183.617;1020.100;1627.767;1546.683
237600;754.283;1268.017;1613.483;788.850;767.150;1313.233;1592.400;1005.000;602.500;2067.500;719.667;979.250;1042.417;293.300;1117.867;2078.400;1017.100;936.217;2173.200;650.467
241200;756.433;1034.783;1635.933;800.733;968.367;2333.867;1088.933;807.050;671.617;1247.667;679.417;1049.667;1008.483;301.317;996.183;1086.883;618.400;1029.583;1160.717;601.867
244800;585.167;524.733;629.350;563.950;323.083;667.183;811.733;497.133;509.817;764.817;303.667;1031.700;875.133;360.200;297.333;674.850;285.850;755.517;1725.917;591.717
248400;311.083;294.233;400.300;477.167;192.950;403.383;1166.833;317.000;455.650;308.317;136.733;227.200;595.017;359.617;310.833;518.450;236.917;1041.233;1013.000;335.033
252000;178.583;298.333;379.067;475.150;233.083;257.750;408.200;211.550;471.867;168.983;140.567;204.350;508.533;619.517;209.917;551.633;519.733;869.117;498.500;244.883
255600;221.933;290.000;428.700;491.233;211.917;272.700;233.767;300.433;432.433;154.183;147.617;204.250;448.217;330.083;292.533;581.850;228.917;747.117;329.550;222.167
259200;190.117;307.533;144.333;385.967;224.650;258.900;230.367;440.783;509.800;166.567;132.567;141.317;488.700;306.733;342.117;624.300;161.650;490.933;289.967;252.583
262800;220.217;272.650;88.717;386.783;228.567;335.267;228.900;404.450;431.267;136.733;141.933;188.717;449.083;334.250;305.633;515.483;229.867;548.517;229.767;236.150
266400;201.033;307.850;86.817;305.767;210.767;349.617;241.917;406.533;472.783;182.750;146.467;154.233;456.417;339.217;385.433;495.250;198.533;552.617;260.083;253.683
270000;247.483;298.683;522.733;297.633;231.717;270.967;276.233;450.950;409.867;1831.067;169.483;197.667;484.483;333.300;349.400;542.750;1374.583;860.550;271.817;268.083
273600;227.983;525.867;2313.250;435.617;1344.583;310.600;235.050;401.117;453.050;638.367;155.467;724.667;907.417;330.867;541.667;1711.800;241.233;616.350;300.400;229.233
277200;327.650;1084.183;667.550;353.033;933.017;323.000;213.667;432.200;438.550;443.100;200.183;176.317;649.617;304.250;529.317;3688.150;883.800;567.967;449.017;268.300
280800;374.550;656.600;160.350;248.650;504.350;535.250;469.583;447.250;884.600;142.817;412.050;175.833;551.233;307.033;613.517;3670.883;790.733;777.383;483.733;256.050
284400;268.367;274.917;983.500;298.200;401.433;586.083;527.800;864.917;547.783;645.600;431.233;144.900;537.133;422.133;1620.033;3722.350;457.433;467.067;576.933;545.667
288000;238.333;367.150;412.133;243.400;320.650;423.867;1008.917;1610.117;329.767;522.150;282.483;261.217;595.733;372.750;1493.317;3547.333;696.950;656.183;439.867;555.767
291600;355.450;302.050;423.983;292.633;416.000;313.000;833.650;2326.833;638.033;362.017;1095.483;249.217;495.050;315.733;1037.617;1862.383;298.417;617.383;481.233;1246.333
295200;396.933;406.417;691.367;297.267;319.033;290.600;1039.467;2623.117;708.800;295.550;242.000;257.050;480.683;319.083;755.900;674.250;572.467;643.517;638.850;659.550
298800;897.250;409.783;727.800;316.767;238.050;313.533;882.983;788.133;746.883;613.417;274.583;247.083;691.283;314.083;861.233;586.600;374.200;557.417;469.050;348.467
302400;1060.950;285.800;415.750;229.367;217.400;495.767;485.417;1088.483;628.167;272.067;234.433;391.683;620.200;416.733;556.933;1165.550;279.917;699.383;340.250;382.917
306000;540.367;873.900;430.617;1063.467;229.417;1601.367;539.933;566.750;877.533;430.517;669.867;441.400;669.400;515.850;499.083;694.633;671.200;336.250;320.867;463.933
309600;755.650;1374.333;615.467;1691.183;482.550;881.117;1993.633;540.083;1265.500;648.267;1378.450;405.217;737.867;479.700;841.050;458.350;585.933;934.417;804.283;985.700
313200;1203.333;1264.450;817.600;982.750;631.433;793.467;624.400;1096.433;772.333;712.050;742.550;930.017;863.883;1763.900;1006.300;1472.767;848.750;364.917;2261.650;1355.800
316800;1044.033;1376.983;528.567;1044.417;588.617;575.400;632.867;1236.567;872.450;888.017;922.133;844.683;958.017;2129.483;1144.817;1344.750;1934.117;784.533;1947.217;1265.617
320400;1115.033;1036.033;783.350;1153.667;836.450;850.617;833.150;1121.300;774.167;892.083;1343.933;1473.633;1506.317;2538.083;773.567;1519.733;2259.933;597.333;1530.983;2958.150
324000;1053.400;996.033;1482.950;1213.683;934.650;857.133;579.767;1130.117;765.833;1036.217;1092.667;702.750;1657.467;2442.033;949.350;1355.283;968.967;581.350;1847.983;921.967
327600;814.917;830.167;1618.333;1218.183;677.500;802.900;301.017;893.050;669.633;932.950;697.817;1546.633;846.683;2593.800;816.900;838.000;1104.633;491.333;1575.183;638.600
331200;419.433;640.200;772.100;949.800;674.733;660.850;1060.500;330.567;619.117;1266.083;297.383;1103.333;1177.700;2315.750;486.350;350.767;426.483;377.850;1567.267;539.533
334800;420.300;292.267;403.733;752.400;526.233;563.033;663.700;227.667;430.917;674.083;143.667;545.433;728.217;2504.350;310.883;328.267;234.333;290.183;1292.017;364.183
338400;239.150;322.950;594.567;743.333;228.967;282.750;518.683;232.433;478.883;851.000;135.700;597.567;563.133;2133.383;444.333;307.733;196.917;228.500;956.517;267.000
342000;240.317;237.483;331.183;902.450;215.300;290.967;222.217;404.600;472.650;160.533;156.217;303.467;554.800;414.467;261.633;295.067;517.100;265.883;362.200;265.100
345600;172.033;338.283;144.250;894.867;212.883;272.783;237.000;449.417;462.183;150.533;156.000;164.200;537.867;297.500;438.133;301.967;194.617;341.250;193.900;232.900
349200;234.183;296.817;149.150;789.283;220.617;341.867;211.367;407.350;457.867;167.800;142.700;171.983;539.383;401.483;285.433;286.317;235.500;335.000;255.717;292.133
352800;182.633;314.867;134.667;774.617;211.283;355.133;210.600;434.367;484.467;142.700;138.050;166.350;546.000;276.833;373.617;253.400;146.683;233.583;340.433;288.233
356400;261.850;313.317;264.150;711.133;217.267;299.967;250.833;299.117;432.750;182.817;182.633;257.950;520.350;1247.183;486.450;235.200;1227.833;392.817;254.817;251.017
360000;233.750;428.017;1182.150;867.267;742.467;572.700;201.317;291.533;169.733;760.067;359.283;499.750;716.133;416.117;502.750;291.267;316.150;349.283;320.100;270.267
363600;237.200;524.983;109.350;841.233;861.083;305.967;459.983;524.500;428.500;543.000;189.783;213.017;911.733;423.217;461.217;1102.383;867.383;661.467;327.933;272.367
367200;276.700;413.467;560.100;763.417;602.217;514.883;379.100;735.917;946.200;309.383;385.717;157.083;754.017;631.817;623.617;658.050;781.617;414.100;406.667;468.200
370800;931.767;359.583;539.750;674.067;347.633;374.167;974.367;874.717;601.833;134.900;1179.317;178.517;831.217;2147.067;1039.517;328.717;396.250;417.983;710.433;290.200
374400;452.833;375.933;766.283;739.633;225.283;392.950;1282.000;551.550;467.133;150.933;1013.833;248.733;677.533;376.883;2464.150;350.350;602.800;438.500;1679.967;594.733
378000;1908.367;359.817;577.850;738.700;276.150;368.133;1707.417;359.150;406.733;137.267;1185.850;244.033;865.450;351.417;854.400;320.383;256.183;738.017;351.367;1294.333
381600;307.817;427.633;432.067;675.383;331.550;317.067;890.850;179.033;599.250;142.917;1569.433;270.467;709.700;413.333;607.117;500.200;830.117;367.900;259.900;793.850
385200;393.933;1350.483;1722.400;709.200;217.200;316.117;374.000;204.383;513.950;249.083;992.633;243.967;644.117;360.583;542.017;757.783;401.383;546.833;258.817;614.033
388800;437.200;543.867;364.817;594.433;221.900;299.717;246.217;260.667;651.850;277.233;378.083;274.250;608.500;456.767;575.500;728.317;337.517;610.350;378.017;330.233
392400;551.967;384.600;322.000;592.633;489.917;461.100;577.300;426.817;1115.367;452.783;837.317;245.350;681.950;340.017;789.167;533.683;317.133;570.550;344.683;273.933
396000;872.383;319.600;435.733;452.950;655.367;515.233;514.533;740.783;743.067;600.900;1164.917;255.700;964.483;322.533;811.267;512.867;989.433;480.750;664.233;255.850
399600;1186.650;698.167;820.283;752.467;746.900;811.233;506.683;924.267;1475.217;590.933;759.950;248.817;1030.250;1436.600;1047.650;554.100;1182.250;439.417;1559.700;919.700
403200;1128.983;727.550;861.017;647.233;891.333;1017.833;495.383;613.983;1489.283;598.717;1086.883;701.850;1077.400;2827.500;725.950;574.683;2989.633;497.400;2510.300;1350.917
406800;1055.583;712.250;673.867;926.917;691.250;1057.450;645.500;873.483;980.267;1046.067;1653.367;791.617;984.017;2643.600;720.233;815.183;1568.850;702.000;2326.433;2123.967
410400;1110.367;1131.233;645.533;786.900;550.000;1110.150;982.667;986.933;693.633;1144.450;835.600;770.100;976.850;3536.133;593.983;982.567;1298.617;910.033;2439.383;1010.917
414000;605.750;1156.667;845.667;843.400;519.683;1099.550;618.817;611.283;667.267;1112.667;661.417;861.367;1116.933;2502.750;737.733;860.533;992.583;972.317;1736.300;731.067
417600;426.033;769.450;453.800;615.400;508.383;2066.217;546.017;449.767;721.833;1087.917;512.333;682.467;1038.917;707.150;353.600;563.650;779.567;835.417;3295.733;667.683
421200;357.167;303.767;453.600;443.617;447.783;923.117;502.933;349.500;447.033;994.867;148.833;340.550;767.450;686.550;406.467;338.033;208.750;684.133;2878.983;310.367
424800;318.117;317.700;416.883;424.950;207.383;479.583;419.550;222.850;473.300;412.667;147.650;191.117;623.133;655.617;232.133;254.667;192.550;660.533;661.750;233.133
428400;216.300;263.533;419.850;475.417;221.100;341.550;404.617;180.333;476.167;270.450;151.550;177.083;662.833;714.350;413.750;225.600;186.267;761.583;208.617;247.550
432000;192.183;299.817;274.933;295.850;216.367;305.333;396.850;337.800;410.733;197.317;148.417;171.150;438.333;633.483;327.617;248.583;324.267;684.883;210.267;237.033
435600;215.467;311.667;163.183;561.600;206.483;278.600;378.183;436.383;511.917;195.183;127.583;148.483;354.483;724.283;397.650;219.967;407.817;522.433;210.633;256.967
439200;163.550;279.917;160.317;527.950;236.667;289.717;318.250;401.983;432.850;214.267;154.217;182.400;354.667;690.217;324.367;242.750;469.783;513.917;337.067;213.750
442800;268.733;354.917;327.533;522.133;213.950;281.900;246.717;400.367;458.967;595.783;167.317;139.233;358.633;774.767;433.533;293.550;1075.433;679.883;333.417;236.133
446400;197.267;327.717;1260.267;490.800;1151.717;563.583;403.100;392.733;487.567;777.450;329.433;609.700;551.867;691.550;502.550;1570.050;280.400;653.200;328.500;231.683
450000;333.450;637.450;116.600;263.933;974.967;365.183;328.600;520.367;414.533;377.433;652.467;182.633;856.033;667.867;409.517;745.550;946.217;770.367;419.233;229.550
453600;311.583;474.083;376.417;278.750;371.800;547.017;295.550;610.983;741.833;583.933;739.783;246.950;435.500;2079.817;596.467;562.917;710.600;864.317;1122.017;247.950
457200;318.500;349.400;401.117;221.917;330.550;362.067;352.683;904.383;586.717;713.850;1104.667;193.417;492.683;937.683;666.900;647.700;374.783;573.050;422.133;521.883
460800;248.167;290.083;223.733;265.317;433.050;370.350;399.250;469.400;512.817;163.333;2593.067;232.567;440.133;555.867;526.400;590.017;655.817;590.000;417.933;785.000
464400;202.667;337.600;416.067;236.683;434.833;388.733;449.017;497.483;963.100;135.900;1509.700;268.050;552.583;289.633;1067.083;635.583;536.500;1842.483;359.983;750.500
468000;378.750;300.050;650.900;248.833;667.383;390.617;660.533;670.367;650.350;145.600;2535.100;238.683;484.417;291.700;572.617;1789.850;360.567;1081.133;259.533;379.317
471600;889.233;304.367;408.767;251.917;850.633;389.000;455.667;1149.583;595.500;128.083;1381.667;266.417;376.717;291.850;388.400;1201.617;357.367;669.900;241.050;547.550
475200;745.383;309.867;378.333;364.950;858.417;572.633;301.767;1219.333;654.383;156.167;1482.867;258.750;527.883;295.617;362.500;742.267;335.883;533.217;567.500;492.617
478800;560.433;353.383;361.533;505.650;374.667;1334.750;320.433;298.283;828.383;481.983;369.933;401.533;854.367;400.667;469.017;670.200;739.500;480.333;553.267;809.517
482400;591.517;502.333;465.750;657.567;479.517;680.133;697.100;613.983;497.633;960.117;627.433;467.367;672.150;325.400;762.933;1330.083;531.250;873.067;963.800;1014.000
486000;659.683;385.400;466.467;969.100;679.667;499.117;744.017;1070.350;937.900;1648.683;778.567;526.017;911.817;265.683;740.700;2755.200;909.383;900.967;1440.250;1156.917
489600;1026.233;841.733;546.600;872.183;836.183;868.317;1545.017;1103.700;1037.950;1414.050;852.367;1638.200;930.317;292.467;963.050;1329.050;1798.700;1944.967;1373.033;982.333
493200;1544.550;1225.417;969.500;864.200;685.850;563.733;1273.933;924.400;1047.533;1444.267;749.767;1898.167;980.950;319.467;755.667;1731.717;831.533;1445.667;1582.600;2121.167
496800;838.083;1146.033;1135.217;497.817;653.217;806.383;853.800;832.050;823.383;795.383;705.267;1214.700;1090.567;385.933;1050.033;891.883;1059.567;988.517;1216.433;720.467
500400;708.533;1054.850;1108.300;1463.183;590.533;906.483;738.800;662.283;799.483;701.617;683.167;958.517;885.900;326.250;920.450;914.300;678.150;1045.150;1087.967;799.500
504000;438.517;744.483;623.650;991.550;493.000;664.383;805.817;431.583;527.467;746.283;876.167;888.083;960.867;324.133;496.717;495.833;414.617;598.983;1804.483;681.967
507600;476.250;389.033;409.017;765.567;278.683;660.083;814.583;510.933;482.700;316.567;799.367;248.033;730.350;324.283;306.350;305.350;219.500;306.200;1692.767;480.767
511200;287.750;317.200;293.183;810.850;207.250;358.767;377.017;525.967;515.667;231.433;149.583;225.450;624.383;328.367;544.950;294.833;372.050;259.883;552.800;259.283
514800;200.433;323.967;222.250;766.183;233.850;304.233;352.133;551.800;503.217;226.367;147.433;247.283;575.483;316.417;356.117;256.400;162.267;240.583;388.500;249.117
518400;183.983;293.983;208.017;878.650;218.617;270.667;370.917;313.367;457.217;232.267;152.167;195.817;513.383;325.067;469.083;231.550;221.717;239.667;248.783;225.067
522000;204.700;344.117;200.900;711.567;208.067;283.883;259.700;335.033;482.767;228.383;139.000;235.667;498.117;325.533;427.517;244.333;189.167;246.517;253.867;251.100
525600;194.817;288.667;167.150;698.500;217.117;316.750;274.783;366.583;480.050;256.017;145.617;205.833;464.717;327.217;476.367;215.850;186.550;228.450;291.150;228.050
529200;228.850;328.867;575.733;735.083;218.233;275.717;596.683;518.083;500.933;617.650;171.600;210.450;444.200;339.917;490.567;250.083;1391.633;396.033;267.933;219.617
532800;273.050;454.483;1621.717;714.367;1023.000;776.350;1323.167;776.717;416.700;899.650;173.300;549.683;749.050;315.950;654.233;1224.000;299.583;463.667;446.400;247.917
536400;482.717;595.250;159.617;778.233;980.200;2685.483;455.533;1147.183;467.583;871.350;175.267;317.700;1280.867;315.617;517.633;616.883;1031.167;483.783;370.300;215.967
540000;318.883;585.200;507.200;922.067;436.000;1520.550;520.233;826.917;672.217;370.950;499.467;172.667;1033.067;304.000;694.883;420.533;780.250;750.900;472.483;431.017
543600;226.483;333.617;261.000;780.667;217.700;415.250;948.650;906.017;567.033;959.483;224.183;156.000;456.483;518.867;632.367;387.267;516.067;1153.900;652.200;359.883
547200;199.067;318.283;181.600;873.100;238.950;455.567;1297.067;594.033;1389.283;453.900;205.833;258.950;596.533;331.333;485.067;355.717;699.500;974.333;368.017;363.083
550800;282.317;304.933;161.033;1388.867;220.000;479.683;481.367;1012.767;496.500;168.133;445.083;231.500;627.517;316.533;384.133;412.600;271.217;1948.517;509.367;275.133
554400;219.067;319.733;180.033;934.250;227.300;433.500;508.383;1528.650;527.567;147.300;197.383;247.733;778.417;299.567;532.233;419.033;337.350;523.950;344.933;384.500
558000;432.500;268.233;166.233;701.117;282.683;1706.383;449.417;360.350;594.050;176.500;529.067;250.550;872.383;307.883;381.900;426.167;255.800;510.133;1113.067;286.833
