"#1;;;;;;;;;;;;;;;;;;;;";;;;;;;;;;;;;;;;;;;;
"#20 profiles with 5.0 to 6.8 MWh/a. Source: Hochschule für Technik und Wirtschaft HTW Berlin: ""Repräsentative elektrische Lastprofile für Einfamilienhäuser in Deutschland auf 1-seküdiger Datenbasis"", Datensatz, Berlin, 2015. - DOI 10.13140/RG.2.1.5112.0080";;;;;;;;;;;;;;;;;;;;
"double default(8760,21);;;;;;;;;;;;;;;;;;;;";;;;;;;;;;;;;;;;;;;;
57600;1559.517;1049.650;969.917;2100.983;1427.183;486.767;958.950;1315.983;1996.600;410.250;267.383;815.983;689.583;1107.933;2586.583;1761.300;427.583;328.833;311.850;1340.833
61200;1053.267;1070.500;1021.517;535.500;1718.517;500.650;1233.200;978.233;2891.150;435.667;231.517;829.083;617.033;1816.350;559.467;2720.183;447.433;382.267;288.050;837.867
64800;1840.667;1003.850;471.800;416.600;2887.133;1405.800;1107.367;879.383;2148.350;547.150;247.450;1112.117;700.550;1425.083;433.867;2139.733;476.633;312.067;315.417;2604.617
68400;1899.900;1052.750;354.017;630.200;1537.933;1568.500;1448.717;1427.333;1611.500;1139.283;290.167;1708.667;751.817;1434.133;410.750;2582.700;400.867;291.600;307.967;1904.200
72000;1391.333;1013.867;453.700;660.867;1180.100;613.483;940.350;1947.717;1389.417;1928.683;277.800;905.883;692.400;1502.450;1202.033;1091.350;472.967;358.717;311.800;2066.850
75600;1096.417;917.500;466.367;566.983;1133.133;584.867;813.500;2148.667;1042.583;412.900;309.950;828.900;897.267;1308.283;1559.167;2502.050;450.650;272.800;311.850;1175.733
79200;769.383;1024.000;589.850;556.467;1329.817;523.700;742.983;604.650;1239.883;458.117;336.567;665.817;655.033;1483.300;881.183;1539.900;376.783;347.500;292.300;382.367
82800;543.300;923.867;815.850;655.850;250.783;609.550;572.200;189.600;990.350;477.517;304.467;361.067;647.583;385.267;1063.883;1032.833;60.217;279.950;292.917;568.300
86400;486.317;162.717;668.800;621.833;86.450;421.233;341.433;174.150;1191.467;230.783;250.367;314.817;690.533;337.533;3234.833;844.550;113.033;321.717;296.617;321.450
90000;557.900;62.933;509.267;464.500;128.017;400.000;312.283;155.350;369.933;239.800;296.683;306.650;673.000;200.167;2051.600;573.917;246.700;265.067;306.967;361.967
93600;409.717;115.367;126.033;490.417;143.900;343.033;322.867;164.883;401.667;196.950;247.967;283.050;562.750;259.700;317.650;361.400;496.050;291.667;309.817;261.667
97200;225.050;65.683;142.933;230.717;103.817;395.017;328.967;185.217;401.100;227.100;252.633;308.133;827.317;233.200;295.417;231.417;454.300;285.633;312.867;304.367
100800;241.950;48.033;87.150;209.750;194.117;399.417;328.583;201.250;358.217;215.350;286.233;320.217;628.800;201.500;311.617;246.967;505.950;274.333;314.200;247.783
104400;197.900;94.950;144.083;270.950;215.300;360.783;327.550;254.300;387.433;204.683;244.717;279.533;754.217;525.150;307.617;363.567;483.850;279.133;307.667;321.800
108000;242.750;75.533;139.100;277.783;581.217;543.117;327.467;361.183;389.767;252.300;271.450;308.650;877.917;523.667;305.983;571.433;467.783;329.900;300.950;268.050
111600;245.717;45.517;230.800;95.750;1559.817;1601.400;318.300;608.733;1339.367;226.933;291.700;326.400;465.433;563.067;300.100;446.417;476.067;254.933;315.033;323.550
115200;190.150;1430.550;161.117;148.717;268.783;1197.933;667.733;900.850;1060.317;264.967;241.317;960.500;847.683;474.950;908.817;415.450;438.750;390.917;305.433;674.850
118800;297.367;1870.617;621.367;73.483;219.067;1279.933;589.333;1290.317;653.283;472.167;247.483;1337.317;597.700;681.783;979.433;685.267;442.833;332.183;306.100;467.167
122400;590.133;825.117;1113.783;102.400;291.967;1733.600;243.233;682.650;649.633;326.833;271.717;3038.717;1279.667;375.083;464.517;1651.100;438.383;324.683;306.317;2192.450
126000;3439.983;583.083;822.100;251.733;862.683;2631.033;249.067;676.567;955.550;308.183;244.833;1445.950;2985.133;411.383;1986.233;1882.867;432.133;286.833;298.333;1047.217
129600;1475.000;420.167;1476.767;386.050;1534.183;1188.383;266.967;2391.150;1695.133;547.467;262.467;570.983;3030.917;422.100;635.533;2493.983;452.233;352.650;323.883;680.200
133200;574.217;320.783;1507.067;541.967;1475.500;550.583;1740.350;1245.683;1700.283;442.767;242.067;408.283;1691.433;453.100;728.567;1308.517;463.783;309.917;378.450;385.800
136800;513.767;367.867;960.683;331.467;1156.617;419.567;912.933;1033.300;1102.533;616.100;232.183;588.900;941.800;528.883;763.083;661.083;495.517;363.017;406.300;495.883
140400;581.717;647.850;1114.450;2180.283;1604.533;323.233;3304.133;912.850;1010.200;519.317;279.767;882.817;1146.067;677.583;573.233;733.317;401.117;294.933;303.417;822.400
144000;1566.150;2018.250;1476.417;974.067;2079.217;502.900;4994.983;228.567;1236.483;442.400;243.517;723.450;1341.850;2095.183;566.650;837.650;460.483;416.567;294.933;613.417
147600;5547.300;3238.683;1193.350;1577.333;3135.683;793.300;3692.767;463.100;1202.417;643.067;256.317;1092.117;1491.783;2655.167;838.167;944.367;466.833;265.050;308.233;1240.817
151200;2852.500;1777.817;2014.650;800.817;1136.267;1422.333;2253.467;1308.650;1121.017;693.133;293.767;1096.467;2017.433;2016.983;1398.367;953.967;444.250;309.033;323.150;1593.183
154800;1936.300;1510.583;2460.017;595.333;1765.900;623.233;1710.533;794.533;1661.617;722.583;264.933;1117.467;2175.150;1389.700;1816.150;966.950;811.200;396.700;294.150;1213.267
158400;1296.300;3745.700;2269.283;569.417;888.533;614.700;671.967;1113.967;1112.417;582.367;284.217;945.483;1378.967;1429.867;1895.233;1312.950;2059.700;297.900;346.867;2107.450
162000;735.100;991.633;1433.367;331.967;1193.750;626.433;676.967;701.517;1114.767;451.333;341.250;864.733;1002.183;1392.283;3184.900;909.467;1905.533;310.300;281.867;579.783
165600;1077.617;653.650;685.133;635.167;682.467;569.717;510.467;251.367;954.917;413.383;305.883;793.150;1060.400;933.067;2453.367;776.983;860.800;315.300;277.783;274.717
169200;448.783;849.633;805.767;620.867;652.450;560.683;380.483;189.033;1199.933;813.617;267.183;476.767;1566.933;799.450;2442.883;817.633;462.567;311.767;293.333;227.317
172800;270.350;479.717;420.933;600.250;224.350;535.700;349.700;150.867;671.483;976.967;320.967;361.733;1422.417;294.217;1513.467;597.433;422.850;332.600;328.800;195.600
176400;359.867;179.783;132.700;656.533;99.500;431.250;339.250;171.183;666.333;206.450;258.383;354.417;1105.050;184.517;321.267;243.750;147.067;297.283;325.067;279.900
180000;306.617;208.517;143.250;454.917;139.100;346.117;350.750;167.300;604.467;233.783;248.033;357.500;1146.467;170.567;228.250;226.517;355.733;280.317;312.283;240.033
183600;215.833;160.150;96.217;384.033;110.717;333.783;335.283;144.000;448.433;198.833;281.967;370.150;808.183;314.217;221.083;240.850;534.633;313.050;303.167;240.550
187200;248.167;102.550;143.850;374.500;134.650;344.583;341.617;158.300;437.083;211.233;250.417;346.133;954.600;231.650;212.983;222.433;549.900;267.400;295.400;357.400
190800;209.733;110.950;137.800;344.950;199.983;369.650;359.567;272.517;435.100;223.033;247.900;337.633;1096.000;428.467;202.783;280.450;582.450;299.350;296.133;958.400
194400;326.783;55.633;176.883;646.083;668.450;357.500;335.367;361.250;504.350;220.900;304.000;366.383;804.933;558.367;225.117;515.067;529.283;310.383;294.533;2784.317
198000;311.783;2170.933;151.000;425.800;622.683;326.950;330.967;568.767;1172.767;236.133;268.317;361.100;966.250;366.867;209.783;492.883;863.017;289.717;325.200;1124.433
201600;279.300;818.550;147.567;338.167;1541.317;395.267;547.450;790.717;669.667;238.183;263.317;672.633;749.083;335.233;1159.950;709.983;5242.183;341.750;317.200;427.317
205200;318.200;374.883;682.783;66.433;484.667;951.250;908.583;1366.117;1294.267;560.683;255.283;1299.150;1495.833;942.717;329.583;3403.000;1308.800;347.233;313.000;342.083
208800;388.717;338.500;1084.400;132.933;2196.983;833.567;1795.917;1096.467;615.533;561.250;231.850;1357.383;1534.367;1232.800;499.033;3410.600;704.550;293.467;320.717;288.483
212400;930.317;326.933;1494.233;80.333;954.983;1352.867;2233.883;1238.817;1237.083;487.217;267.867;1470.950;1433.233;1064.400;1205.533;1914.500;469.517;357.483;308.150;306.900
216000;1032.050;259.200;531.617;63.783;193.617;1260.083;1554.550;1092.517;1438.433;462.200;237.350;704.067;1584.617;451.583;1311.117;1471.250;350.017;331.850;293.383;280.067
219600;405.550;290.867;176.000;400.900;456.333;1144.700;671.300;1254.450;1447.133;675.883;247.583;584.883;1025.267;378.233;677.650;682.900;314.867;319.867;290.883;245.233
223200;361.917;318.633;704.400;312.617;1727.200;1135.150;628.750;969.833;1391.033;498.567;278.950;735.583;879.533;807.400;885.733;816.000;1615.017;328.983;299.333;295.967
226800;361.683;322.950;1954.233;2778.800;1941.450;384.483;917.500;1370.267;1485.533;420.850;242.633;847.233;1550.150;874.950;973.750;735.017;1224.717;323.133;310.767;324.700
230400;432.817;288.700;2337.733;693.117;3309.350;500.933;437.317;961.767;2034.267;604.417;260.033;1072.767;1995.467;827.483;433.600;1102.933;1111.450;341.467;315.983;310.633
234000;404.800;620.900;991.250;569.117;1690.167;725.750;639.100;1159.933;1773.733;597.467;2877.683;1185.383;1724.733;1411.367;1782.583;858.117;1776.900;518.550;1303.050;1139.800
237600;410.367;800.050;1183.017;758.533;2378.950;873.400;933.967;1387.267;1646.583;554.483;2943.167;1120.433;1008.267;1518.300;3398.050;817.350;3513.850;1554.433;1933.583;1243.967
241200;490.350;1534.483;1471.617;2011.167;3184.867;1044.183;769.433;1067.317;2011.500;657.783;3266.417;2425.033;1014.883;1569.533;1205.600;929.883;1625.317;2693.933;1850.200;870.717
244800;1567.483;1250.683;1106.950;1106.733;2179.833;998.400;643.017;713.067;2087.717;798.617;2209.400;1147.767;990.617;1404.967;1608.750;952.000;1075.350;3177.833;1403.917;297.233
248400;600.083;878.150;917.050;794.600;1250.483;898.683;735.550;514.400;1218.583;649.900;1411.483;920.233;871.917;1275.700;522.717;897.117;1111.950;1910.150;1361.617;330.383
252000;742.500;1668.350;827.550;1363.667;1536.833;462.317;420.967;241.000;1170.633;573.317;492.533;435.483;939.567;451.083;1940.283;887.217;873.267;981.167;1312.700;315.350
255600;474.333;216.917;548.167;729.367;888.317;376.733;369.800;207.500;655.117;402.667;275.167;325.533;994.817;270.283;349.600;1056.717;583.667;952.450;721.217;287.383
259200;560.183;75.133;171.450;677.967;123.450;447.367;337.100;173.517;653.750;182.833;280.033;299.400;1203.950;275.567;304.900;401.867;419.567;333.050;376.617;288.467
262800;573.567;137.333;139.800;512.167;133.400;374.850;341.617;141.383;807.467;211.000;260.467;309.983;771.883;200.867;252.183;209.217;113.617;213.017;344.767;332.650
266400;596.433;103.533;103.367;410.667;107.583;447.250;325.817;161.383;455.483;213.733;248.183;331.917;901.650;291.983;181.750;222.700;209.383;280.450;352.483;319.767
270000;525.833;52.533;147.400;247.283;141.117;364.567;327.600;188.817;411.350;198.283;292.717;325.883;748.300;214.833;186.417;221.600;542.133;263.283;340.467;272.333
273600;479.850;96.000;116.250;271.867;594.950;386.167;446.600;146.667;403.033;204.183;246.117;286.700;1023.800;260.833;779.383;216.583;537.767;284.383;353.367;284.867
277200;522.100;51.383;504.117;200.150;550.117;511.050;339.117;529.383;580.517;222.717;277.567;375.267;899.250;582.400;176.600;300.083;462.933;271.567;377.717;320.800
280800;449.133;671.617;391.333;210.483;646.200;316.033;607.767;1135.017;1040.650;366.183;1670.167;729.150;1055.450;701.333;1128.367;1070.900;524.167;273.450;1107.283;316.483
284400;414.433;929.017;704.117;301.183;170.017;596.250;315.483;914.000;890.300;323.550;1982.117;1112.400;1927.067;753.000;573.717;517.133;4864.817;404.750;701.850;300.783
288000;216.483;1117.900;631.300;121.000;1039.600;1010.000;437.633;656.933;1775.183;338.200;1329.650;749.667;944.150;271.450;1164.500;658.817;925.217;2854.833;701.517;297.233
291600;227.400;707.317;161.350;326.517;952.333;1202.183;253.633;827.267;1629.450;301.300;1106.167;700.950;1305.667;208.533;490.867;564.417;429.900;2195.833;1158.483;288.750
295200;273.483;512.767;101.917;684.850;834.050;1063.467;240.867;775.950;934.950;338.650;883.550;1065.867;922.183;773.817;768.533;412.917;130.517;961.150;867.900;310.583
298800;457.800;450.267;154.233;445.583;463.500;1901.167;282.967;593.900;698.500;323.783;1359.833;877.667;643.300;2636.717;1299.300;395.933;139.650;320.133;1466.267;317.000
302400;465.717;523.783;112.600;295.750;776.933;666.867;438.767;388.217;583.683;306.167;802.450;449.483;987.467;1120.333;435.983;398.183;98.150;297.233;917.433;323.467
306000;432.517;540.617;142.867;816.083;860.533;441.400;323.883;457.967;506.067;327.483;826.417;360.017;798.417;2526.717;494.500;1084.800;185.067;363.800;1501.817;298.467
309600;527.567;1075.800;151.667;1231.150;911.133;382.167;500.333;571.300;400.933;326.700;264.767;320.750;849.833;3528.900;499.317;1647.917;721.867;321.533;1220.333;292.083
313200;769.167;606.633;114.933;1559.533;440.500;651.583;342.583;857.217;664.133;312.317;513.650;419.433;715.350;3045.600;1116.267;1785.133;729.217;344.950;1204.350;340.350
316800;872.417;1368.633;609.533;3268.150;1330.583;681.883;675.983;1770.200;638.567;314.483;1415.400;531.583;1139.367;1707.650;1087.867;884.067;487.383;340.033;2203.117;314.333
320400;1471.567;973.067;827.083;564.133;2048.317;747.033;704.650;1421.317;772.433;433.200;2550.167;1272.933;1222.433;2135.317;894.400;754.833;4962.033;374.300;2449.883;1111.883
324000;924.067;2200.483;1664.817;640.067;2240.867;767.017;1602.700;1574.300;1220.950;493.183;3047.800;838.417;1122.767;1914.417;1000.500;2466.017;1872.267;314.450;911.333;1172.433
327600;793.800;862.667;1627.700;361.717;2131.700;841.467;799.433;1917.433;1254.417;615.117;2581.967;655.333;844.867;1308.400;1619.883;2866.817;2085.000;308.933;1153.050;931.883
331200;652.867;1046.833;1039.900;335.717;1434.733;1051.367;723.733;870.667;1584.517;747.150;1706.033;615.217;1011.683;1548.533;1939.033;2001.800;2963.350;514.500;1191.350;332.283
334800;784.783;912.000;1092.783;254.733;699.200;844.267;645.183;609.983;1523.233;652.567;972.650;832.950;344.633;1342.783;1196.600;944.483;981.667;1118.850;1184.517;283.600
338400;735.050;749.433;1377.500;414.900;1041.433;633.500;421.783;1410.117;1564.733;380.083;705.150;381.300;348.050;446.883;1140.950;496.583;1316.117;1964.750;1350.767;276.117
342000;556.433;551.783;1152.667;573.717;391.083;351.183;376.283;793.717;1207.867;320.333;334.883;311.100;325.900;231.000;747.000;878.517;908.850;2225.467;1137.067;312.950
345600;454.567;163.967;806.650;840.350;180.433;400.133;346.583;173.617;1107.733;248.650;342.917;306.117;469.217;333.450;1311.133;1153.333;364.333;1179.000;815.333;332.283
349200;571.733;92.000;288.533;536.617;130.600;392.733;333.700;204.700;982.833;235.833;305.450;315.750;278.150;253.067;330.067;255.933;224.833;241.283;569.917;312.700
352800;502.900;47.517;120.817;511.400;175.533;343.467;330.850;179.350;817.517;201.600;336.550;315.983;274.383;194.567;231.067;255.117;255.550;289.883;470.050;299.617
356400;536.800;104.650;162.783;344.533;94.033;422.500;336.483;181.583;814.850;211.533;309.650;295.667;255.967;298.000;209.867;235.317;601.533;238.867;410.500;307.000
360000;500.000;60.350;90.350;90.050;187.100;300.367;325.717;167.600;803.017;231.583;314.983;317.467;300.450;258.850;219.683;278.217;649.350;288.917;421.400;323.267
363600;261.400;121.683;429.200;93.767;920.700;513.717;328.883;671.433;786.700;201.450;906.683;334.167;1027.133;627.167;211.067;538.967;520.833;210.233;473.200;333.283
367200;450.150;611.983;452.967;166.667;955.733;584.583;721.600;1012.050;1093.200;347.750;1330.600;709.400;1586.600;2152.600;200.883;931.500;868.033;298.883;1235.867;302.900
370800;671.900;572.967;127.483;71.967;339.867;511.683;314.367;784.100;829.733;246.700;988.183;933.500;1762.583;2508.583;219.717;558.067;4297.817;260.283;658.700;278.117
374400;395.183;795.817;142.417;91.800;851.317;626.117;238.617;453.467;707.650;215.100;337.517;727.933;1828.783;3886.217;209.500;457.950;929.700;1521.283;520.917;297.150
378000;438.833;1820.333;338.633;884.717;517.500;499.467;237.667;338.650;591.000;227.850;258.917;965.767;2177.800;1617.867;1977.883;1521.217;429.450;2209.033;795.517;351.483
381600;208.250;2079.083;1456.867;629.383;181.467;473.033;232.950;359.583;488.733;245.617;264.800;791.267;3200.983;2580.800;1771.500;988.283;267.517;2212.267;851.433;296.083
385200;218.867;3485.617;974.783;4391.050;454.950;315.683;237.083;444.517;661.267;216.683;296.533;689.117;2078.533;2103.900;541.917;1712.533;145.833;4500.683;2535.567;277.067
388800;740.600;3534.083;1329.050;303.150;1150.383;878.467;419.583;434.550;681.467;229.533;245.100;350.867;1261.233;1028.833;660.150;982.033;177.500;2888.583;1334.467;277.550
392400;419.517;3324.817;989.817;931.900;370.117;1253.633;559.800;436.117;837.617;248.417;270.450;444.983;1377.817;2124.617;2031.500;232.933;315.267;890.233;1023.317;288.217
396000;928.283;2281.883;957.450;819.933;551.383;664.600;544.600;365.717;950.267;222.633;250.283;597.200;1257.833;896.167;669.117;523.367;719.667;599.800;1293.867;315.617
399600;681.683;648.383;1054.217;446.950;444.600;449.833;409.467;552.817;822.317;242.750;263.317;620.700;1489.200;878.067;531.167;500.867;723.133;399.883;681.867;316.633
403200;816.850;642.833;2505.867;393.817;690.417;406.267;622.300;571.200;1032.983;241.250;260.017;848.600;2314.367;2211.833;1169.533;654.883;1208.267;369.983;726.817;275.517
406800;1026.050;1313.300;1727.700;858.100;1094.950;587.900;1586.283;803.867;1490.983;232.100;243.417;1282.350;3062.917;1751.267;1088.633;717.267;3560.400;310.150;532.217;1082.417
410400;760.383;1464.833;713.583;366.850;1134.217;988.700;1895.433;1013.033;2527.733;443.417;1506.833;1591.117;2375.583;1409.533;760.783;1548.867;1632.617;310.867;512.433;1236.717
414000;1256.183;954.150;784.450;342.517;1422.317;867.433;902.183;1341.133;2224.983;395.100;2235.367;2122.933;2562.983;1299.183;1420.100;1837.333;1509.517;2371.600;544.000;977.867
417600;1460.600;959.450;1321.417;347.117;1463.683;1695.917;663.117;1034.917;3137.133;395.600;2849.167;828.600;1465.967;819.800;1029.483;956.550;1284.450;1839.167;972.467;309.133
421200;812.983;977.650;903.600;655.817;613.317;768.833;853.467;500.683;1198.167;426.983;1106.300;644.183;1406.433;666.700;889.617;865.517;1161.233;1879.933;1623.200;300.017
424800;515.700;1057.833;1108.283;650.700;563.267;400.650;399.817;462.067;992.383;378.183;387.683;304.350;1329.900;285.883;2214.000;1121.250;908.783;2039.300;1702.917;321.217
428400;356.400;213.483;1262.867;627.933;203.800;428.400;394.567;192.117;1019.683;219.100;316.083;323.667;935.150;259.433;3145.450;1013.717;1047.133;1260.067;1247.817;350.217
432000;353.133;77.583;849.450;658.233;179.583;395.967;335.000;168.167;632.083;226.250;317.583;304.817;1125.800;339.800;269.933;332.967;666.367;217.117;768.550;319.083
435600;335.917;66.567;169.667;396.733;82.467;375.467;327.050;185.117;428.533;199.767;285.450;304.550;949.633;194.633;206.667;251.050;277.983;281.183;332.550;283.667
439200;310.433;50.217;139.900;513.717;133.800;362.300;334.650;169.783;413.783;194.233;322.933;313.167;1218.283;200.967;210.967;241.250;169.000;225.183;353.333;357.917
442800;268.783;122.400;108.900;304.583;162.367;373.383;334.767;185.583;441.333;225.683;293.717;279.267;762.550;302.617;220.217;243.817;568.717;319.150;367.633;329.350
446400;316.983;44.717;433.967;268.233;175.717;422.183;333.600;163.450;432.600;199.517;302.950;324.717;1327.817;294.833;219.100;384.700;683.433;262.167;293.300;307.517
450000;260.467;41.517;604.500;118.000;1061.667;628.950;391.933;612.683;468.117;196.967;337.267;540.200;1144.817;437.233;210.683;261.567;531.600;248.050;427.900;290.667
453600;644.800;523.117;474.217;162.417;1160.467;469.300;701.250;1118.650;976.533;858.083;1146.000;527.433;1250.350;483.867;200.700;1426.050;1432.500;304.517;1105.450;316.150
457200;519.933;687.100;205.650;257.533;294.717;508.267;283.950;845.683;851.300;1072.033;1717.667;544.317;1039.550;588.383;400.983;372.967;5122.533;380.467;513.467;329.933
460800;220.683;716.567;109.383;205.867;1029.450;754.017;244.883;650.000;433.283;224.500;325.467;869.050;1147.783;669.183;679.550;610.667;970.300;2352.867;501.633;322.617
464400;493.617;793.517;125.933;435.750;990.850;1267.133;247.767;812.517;993.933;251.000;292.817;827.850;1217.950;601.533;1321.750;1263.000;491.683;2011.417;648.083;289.333
468000;352.667;703.383;153.783;627.683;493.083;719.517;248.467;537.750;2279.383;231.750;231.233;775.067;2213.783;356.150;555.617;275.983;263.850;2356.900;563.350;295.517
471600;349.517;707.650;109.017;341.267;218.917;566.717;316.683;935.017;2702.700;225.183;248.483;426.100;1618.717;444.300;684.717;268.733;110.417;2029.250;915.367;324.183
475200;1914.600;691.367;156.800;832.550;916.700;452.933;474.117;855.567;1402.517;258.383;287.083;361.267;1215.917;510.583;1884.383;738.767;155.717;1894.817;670.117;348.683
478800;468.750;686.117;123.017;1138.433;1736.567;674.317;719.617;371.367;597.300;225.867;242.883;348.633;1010.417;359.017;677.533;955.550;270.633;508.700;466.083;301.583
482400;466.233;771.350;142.983;471.183;1198.400;557.833;472.733;482.583;427.017;247.700;1604.350;466.533;2087.800;360.133;1161.667;405.100;735.167;317.300;511.083;312.267
486000;203.583;652.183;529.550;857.400;505.850;536.000;496.517;653.000;1369.117;238.233;1893.550;937.267;1131.483;405.167;622.850;2718.200;502.133;336.200;731.967;287.867
489600;307.233;646.550;777.600;637.650;1346.033;1355.783;922.633;642.950;2651.583;219.883;2668.650;1024.383;1919.050;822.217;609.833;1917.317;844.733;397.483;1066.083;329.733
493200;431.600;837.433;828.367;668.950;1558.717;716.100;1210.033;1167.767;977.433;250.917;642.183;670.583;2023.800;852.233;1069.300;1215.617;1175.467;390.850;2291.033;1136.717
496800;1520.717;1157.533;892.283;517.867;1321.800;595.983;821.700;1950.450;1641.000;225.800;2206.117;529.517;1317.517;1067.117;1970.017;1195.317;1777.950;335.433;2994.367;1167.050
500400;989.367;1067.850;1139.917;383.083;1585.817;1721.083;533.333;1410.350;1858.733;220.467;1738.050;704.083;1875.850;1438.650;809.233;1578.983;1701.000;689.417;2219.450;894.183
504000;1871.067;1914.417;2026.800;334.433;1570.450;2249.233;585.983;916.100;1370.683;253.817;1919.250;1035.417;1119.767;1492.817;1270.800;1242.617;1147.133;888.250;3013.300;358.883
507600;1354.767;1677.650;1321.567;336.233;724.983;1117.350;598.517;465.550;1408.983;225.650;1256.367;1069.017;959.350;1263.433;568.150;880.967;1113.633;1070.467;2393.617;330.450
511200;1065.533;431.433;1213.150;1040.050;449.283;774.967;513.783;243.100;1250.967;470.467;373.217;478.917;1549.467;684.883;549.583;767.083;1118.883;873.717;1820.550;314.317
514800;718.317;110.717;777.117;817.450;126.167;377.217;369.450;182.050;1210.033;496.050;270.750;316.967;977.150;356.167;1033.050;641.400;942.533;929.933;1216.450;296.700
518400;682.300;60.367;512.400;308.067;169.483;455.217;361.717;199.350;1226.783;256.333;304.533;295.617;1159.667;200.783;1175.967;257.133;858.650;1211.783;432.267;309.483
522000;622.950;115.417;185.833;309.933;94.200;377.400;323.917;196.600;967.600;201.867;251.517;315.000;1000.900;239.750;510.750;508.583;180.133;1164.567;328.433;325.483
525600;702.000;74.017;134.633;171.550;148.083;357.967;336.550;196.667;1192.517;200.517;262.600;304.167;917.833;310.667;416.450;566.850;353.683;179.650;311.033;345.567
529200;704.317;60.050;104.117;102.250;144.733;392.900;326.233;183.350;715.017;231.700;280.450;285.967;827.900;200.217;241.333;549.400;550.417;300.317;319.283;299.817
532800;591.983;103.833;144.133;127.667;538.850;378.750;329.500;180.917;596.217;202.600;247.217;313.900;886.100;210.267;230.167;576.383;625.550;228.450;334.517;311.233
536400;249.733;60.783;382.200;138.383;535.633;440.817;332.133;557.117;639.333;201.883;655.417;306.000;1382.533;563.567;210.783;349.567;2502.850;260.517;334.650;290.567
540000;404.050;623.383;494.483;286.417;657.533;360.817;644.133;1228.017;1134.050;360.400;1307.017;659.533;1223.800;1072.333;203.100;828.717;1049.100;309.050;1177.567;322.333
543600;364.567;826.600;379.883;3204.583;326.683;469.500;342.050;822.033;1328.200;236.433;1618.283;713.233;1417.383;988.583;216.433;1842.550;1914.750;212.333;1296.067;323.767
547200;238.817;744.767;709.650;702.083;755.067;821.000;232.917;654.300;1528.100;222.617;1014.533;932.667;1292.433;784.950;497.600;539.767;1027.250;1016.167;475.700;295.817
